@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute class {Cells,Background}

@data
65,45.276924,144.623642,-180,5500,-129.009811,-230.990189,0.223053,336960000,10400,65.069328,43.63485,144.710373,-180.018097,5472.026855,-128.738449,-231.297745,0.230741,340865088,10518.412109,64.849236,34.965687,139.031082,-173.46814,5016.700195,-123.407181,-223.529099,0.284642,301646144,10024.398438,0.220093,62.424442,25.848953,96.743858,-126.180954,2926.891602,-93.723038,-158.63887,0.480752,67094812,4214.065918,2.644886,2.424793,57.173294,16.291698,37.699375,-49.862701,443.796814,-36.529453,-63.19595,0.764079,1768004.875,711.101929,7.896034,7.675941,5.251148,Cells
62,41.617306,109.708702,-112,-324,-53.178234,-170.821762,0.308148,173608960,13840,62.00325,40.536106,112.561562,-117.523743,13.539063,-58.877186,-176.170303,0.302815,190018656,13757.673828,61.963757,34.230656,121.270927,-137.721756,1644.621094,-82.069275,-193.374237,0.297214,234981792,12388.795898,0.039494,60.123154,26.333241,86.751266,-104.301163,1292.598511,-66.524391,-142.077942,0.411711,62099492,5708.338867,1.880096,1.840603,55.757545,16.796841,33.841179,-42.696327,236.887589,-27.902529,-57.490128,0.653496,1595880.875,875.425964,6.245705,6.206211,4.365608,Cells
59,37.013512,98.994949,-116,1316,-70.745163,-161.254837,0.392699,110231552,8192,59.072598,36.443588,101.014969,-117.052811,1238.327881,-70.2873,-163.818314,0.376038,119860200,8748.050781,59.025814,32.783112,107.619957,-117.826447,672.444031,-64.927254,-170.725632,0.312152,155397344,11193.296875,0.046783,57.394661,26.10787,76.360771,-80.650208,-2.00061,-40.300304,-121.000107,0.35056,42360000,6512.458496,1.677937,1.631153,54.055614,17.02301,29.397911,-33.329277,21.544968,-17.324116,-49.334438,0.550131,1138234.875,1024.660767,5.016983,4.9702,3.339046,Cells
63,55.00909,106.334381,-146,4824,-123.527794,-168.472198,1.067056,43058320,2020,62.957954,53.963142,105.236526,-144.68161,4763.015625,-122.998062,-166.365158,1.071858,39368352,1880.70459,62.494724,47.507805,97.69416,-135.222321,4280.253906,-118.163147,-152.281494,1.117522,21284954,1164.061523,0.46323,60.539173,34.508083,69.807602,-95.679291,2098.354492,-81.885193,-109.473389,1.205538,6967590.5,761.108765,2.418781,1.955551,56.53331,18.433792,29.494621,-39.084801,311.03833,-30.666542,-47.503059,1.176836,433032.34375,283.468323,6.424644,5.961414,4.005863,Cells
62,50.219517,84,-96,112,-49.181202,-142.818802,0.959784,80805888,8768,61.998352,49.433697,83.63607,-97.935555,406.197021,-53.30769,-142.563416,0.949795,76410488,7966.584961,61.809357,44.548779,83.061714,-107.349846,1792.012695,-74.350082,-140.349609,0.891459,50197788,4355.938477,0.188995,60.255619,32.983231,70.146767,-94.178841,1766.108398,-72.934898,-115.422783,0.925336,16011682,1805.220581,1.742733,1.553738,56.136765,18.044342,31.663221,-41.489403,312.304199,-30.624853,-52.353951,1.018428,812751.5625,472.153748,5.861588,5.672592,4.118855,Cells
60,42.544094,62.633858,-38,-2644,16.817881,-92.817879,0.914524,17356880,12020,60.038765,42.428585,62.20311,-44.012756,-2263.338867,8.404985,-96.430496,0.904528,21289906,10990.478516,60.14378,40.669334,66.003052,-73.757545,-267.628662,-33.413124,-114.101967,0.821865,35419296,6510.689941,-0.105015,59.097111,31.506248,64.815468,-82.755287,936.004944,-54.896637,-110.613937,0.770151,21260412,3104.417969,0.941654,1.046669,55.318874,17.829498,30.999617,-39.67717,226.137482,-26.737619,-52.616718,0.883829,1054337.625,669.727844,4.719891,4.824905,3.778236,Cells
58,35.355339,46.989361,-12,-2000,33.122055,-57.122055,0.897136,1172736,8144,58.001629,35.78915,46.763515,-17.493774,-1886.89917,26.816576,-61.804127,0.880654,2403463,7853.628906,58.029526,36.720634,53.084625,-49.133347,-1006.173035,-9.012349,-89.254341,0.771517,15543762,6438.777832,-0.027897,57.288803,29.903868,57.886135,-67.115326,86.297729,-34.869102,-99.361549,0.665398,18735320,4159.275879,0.712826,0.740723,54.133801,17.65099,28.437292,-34.456474,82.180893,-19.806175,-49.106773,0.763168,1019282.75,858.525085,3.867828,3.895725,3.155003,Cells
42,11.313708,41.41256,58,812,63.385166,52.614834,-0.595145,390224,116,42.080788,10.909878,40.609955,56.900749,779.433838,62.37706,51.424438,-0.732783,388393.6875,119.95993,42.531857,8.700082,36.426212,48.612862,482.864746,59.002178,38.223545,-1.099724,1020319.5,431.751465,-0.451069,43.242104,8.341338,30.389,36.128471,93.344894,51.391884,20.865061,-0.992939,1216360.75,931.886902,-1.161316,-0.710247,45.463341,13.280836,36.52634,42.497147,21.928436,63.223301,21.770994,-0.815897,3103251.25,1718.293701,-3.382553,-2.931484,-2.221237,Background
42,9.055386,35.818989,50,608,54.123104,45.876896,-0.122489,170000,68,41.964512,8.462462,35.126839,49.288338,595.994202,52.655964,45.920712,-0.292452,110203.65625,45.363617,41.982647,6.001822,30.80876,42.344376,405.023438,48.919945,35.768806,-1.028187,310111.65625,172.952408,-0.018135,42.558247,6.386282,23.420118,28.763031,92.885246,39.437428,18.088634,-1.006712,377064.75,455.770935,-0.593735,-0.5756,44.307018,10.169704,29.674898,35.100517,47.008453,51.256107,18.944927,-0.844036,1286271.75,1044.012451,-2.342506,-2.324371,-1.748772,Background
42,8.246211,33.749073,10,-580,34.596748,-14.596747,-1.338973,242000,2420,41.925755,7.657053,31.457792,11.144066,-486.436707,33.892345,-11.604215,-1.334207,257065.90625,2069.937012,41.767712,4.931695,21.804781,17.977737,-103.511162,31.553852,4.401622,-1.282519,238276.4375,737.243652,0.158043,42.034904,5.00735,17.332001,20.912064,45.379276,28.908895,12.915232,-1.063203,111863.84375,255.797302,-0.10915,-0.267193,43.389622,7.804506,23.900337,28.734253,53.192841,41.112518,16.355986,-0.877821,506033.71875,612.885925,-1.463867,-1.62191,-1.354717,Background
46,15.811388,28.757608,2,-724,28.925823,-24.925823,-0.975651,11600,2900,45.728706,15.511766,29.585024,8.60746,-707.670288,35.555416,-18.340496,-0.987227,215209.640625,2904.769531,44.760437,14.615761,42.451439,41.56105,-346.021729,69.45105,13.671054,-1.021249,5374399.5,3111.407715,0.968269,45.253006,15.631625,45.704002,50.442673,-175.319641,78.928375,21.956966,-0.825423,8258670.5,3245.741699,0.4757,-0.492569,48.470276,22.005146,49.795128,57.252434,-18.566162,86.201118,28.303747,-0.757491,10987670,3352.105713,-2.74157,-3.709839,-3.21727,Background
43,10.29563,48.28043,54,180,77.430748,30.56925,-0.347369,6403536,2196,43.075905,10.387139,45.6469,52.821114,236.876526,74.283661,31.358564,-0.395258,5140882.5,1842.563965,43.396236,11.179526,38.128345,48.176147,287.252747,65.292877,31.059414,-0.768932,2719981,1171.930176,-0.320332,44.092537,11.843492,33.643475,38.11908,-40.892456,58.222775,18.015387,-0.812575,2349073,1616.634033,-1.016632,-0.696301,46.617882,17.228584,42.18449,49.302658,43.642639,73.052299,25.553019,-0.778424,5484218,2256.181641,-3.541977,-3.221645,-2.525345,Background
43,4,26.305893,20,-196,37.204651,2.795349,-0.310125,473600,1184,42.959621,4.48167,25.564508,22.106598,-138.098282,38.239597,5.973597,-0.35649,508784.78125,1041.094849,42.802265,7.349213,26.327433,31.992104,79.624863,45.267979,18.71623,-0.699612,721558.875,704.995239,0.157356,43.203712,8.951002,24.657686,28.287018,-7.720978,42.700893,13.873141,-0.799446,664960.5625,831.039307,-0.244091,-0.401447,45.156307,13.382503,34.88979,41.305244,62.732941,60.378731,22.231758,-0.802751,2482736,1455.191528,-2.196686,-2.354042,-1.952595,Background
43,5.830952,28.478062,-38,276,-28.780455,-47.219543,-0.894733,490960,340,42.954708,5.82688,24.083021,-30.898285,142.225388,-21.077358,-40.719212,-0.913453,368327.125,385.802429,42.546997,6.167528,13.160918,4.284378,-140.117599,16.313782,-7.745027,-0.972452,10624.875,578.826294,0.407711,42.526134,6.896461,17.306568,19.395317,-16.967201,29.93153,8.859104,-0.816037,167040.90625,444.04715,0.428574,0.020863,44.003872,10.359187,28.374962,33.968735,61.90918,49.02063,18.91684,-0.828009,1045685.5,906.238159,-1.049164,-1.456875,-1.477737,Background
43,15.6205,78.460182,104,1992,130.683334,77.316673,-0.898798,30803968,2848,43.239098,15.616529,72.597366,95.408226,1575.105957,121.876633,68.939819,-0.86687,25508630,2802.305664,44.418964,15.676455,45.313473,51.288261,-56.823853,78.017372,24.559153,-0.693972,7517352,2857.781006,-1.179867,45.272865,15.231374,37.551502,36.028999,-379.882202,62.569618,9.488382,-0.641609,3657517.5,2817.617432,-2.033768,-0.853901,48.145069,21.708931,48.875145,58.128822,145.778198,84.566711,31.690937,-0.774402,9447056,2795.847168,-4.905972,-3.726105,-2.872204,Background
43,8.944272,56.098129,66,184,96.083221,35.916782,-0.919982,15768720,3620,43.080788,9.107055,51.980953,61.13987,137.38739,89.373421,32.906315,-0.892236,11919008,3188.53418,43.543892,10.468786,32.954239,34.578743,-172.256531,56.2854,12.872087,-0.689963,2253534.5,1884.715576,-0.463104,44.082325,11.345654,27.200615,25.555725,-213.093719,44.955917,6.155532,-0.626031,983215.0625,1505.469971,-1.001537,-0.538433,46.32859,17.167406,41.716209,49.941277,130.861664,72.137474,27.745081,-0.801418,4915145,1970.684326,-3.247803,-2.784698,-2.246265,Background
43,4.472136,33.166248,16,-584,41.455845,-9.455844,-1.178097,663552,2592,42.966141,4.975922,30.281338,15.007996,-500.755859,38.610237,-8.594246,-1.149981,501893.84375,2228.263184,42.996407,7.628245,17.499424,10.235825,-220.002762,25.926453,-5.454803,-0.873987,103177.804688,984.783142,-0.030266,43.179314,8.60131,18.984688,16.773575,-129.854019,30.922504,2.624645,-0.626487,225298.59375,800.768921,-0.213173,-0.182907,44.892056,13.476951,34.804672,41.826218,102.842346,60.11599,23.536446,-0.825369,2340851,1338.06311,-1.925915,-1.895649,-1.712742,Background
45,17.204651,47.455242,4,-1456,42.209946,-34.209946,-0.374189,93440,5840,44.962872,16.5839,46.144371,4.449081,-1373.990967,41.583157,-32.684994,-0.374191,109180.703125,5515.757813,44.875595,13.437243,38.560764,7.420403,-942.510132,38.344112,-23.503305,-0.379628,210619.25,3825.103027,0.087276,45.045692,13.433862,32.742134,28.797409,-339.991577,52.192158,5.40266,-0.552862,1815530.625,2189.25708,-0.082821,-0.170097,47.892426,21.772665,50.321453,61.213974,284.852051,86.747002,35.680946,-0.836316,9771603,2607.742188,-2.929554,-3.01683,-2.846733,Background
43,13.038404,19.052559,-2,-324,16.027756,-20.027756,-0.615752,5200,1300,43.190533,12.48956,19.58083,-3.11676,-327.687592,15.052339,-21.285858,-0.588853,12827.25,1320.4646,43.796173,10.027746,22.250231,-3.541794,-356.431091,15.420462,-22.504049,-0.463953,18042.078125,1438.268555,-0.60564,43.876221,10.076138,23.250444,19.570473,-196.523315,36.6665,2.474445,-0.557116,447768,1169.09668,-0.685688,-0.080048,46.117577,17.421749,43.454426,52.612587,198.244812,74.833664,30.39151,-0.858461,5467257.5,1975.105103,-2.927044,-2.321404,-2.241356,Background
39,4.472136,17.320509,24,136,26.828426,21.171574,-0.392699,18432,32,39.077518,4.068471,15.649811,21.686676,111.209213,24.210316,19.163036,-0.376399,11981.214844,25.47504,39.390678,2.237109,7.078305,9.77243,22.631725,10.887498,8.657363,-0.167598,474.9711,4.973499,-0.31316,39.552216,1.053403,1.269852,0.414726,-0.790209,1.327529,-0.498076,0.211089,0.57324,3.332833,-0.474697,-0.161537,38.796753,5.696725,25.082659,-25.222672,3.512366,-12.751368,-37.693974,0.005468,395790.96875,622.133667,0.280766,0.593925,0.755463,Background
40,3.162278,7.141428,-6,-20,-0.614835,-11.385165,0.975651,4176,116,39.88699,3.032469,6.212222,-4.98246,-17.646973,-0.098486,-9.866434,0.944191,2368.61377,95.412796,39.558304,2.079662,2.862553,-0.735245,-7.585835,2.043421,-3.51391,0.703977,16.695381,30.883924,0.328686,39.522472,0.923424,1.375871,-0.616524,-1.108882,0.480703,-1.713751,0.435642,1.830428,4.815628,0.364517,0.035831,38.748314,5.682671,25.085312,-25.263046,4.467142,-12.809604,-37.716488,0.004815,395922.59375,620.352966,1.138676,0.80999,0.774158,Background
39,2,10.723805,-14,36,-10.394448,-17.605551,0.491397,10192,52,39.151768,1.958287,10.173082,-13.421272,34.185116,-10.127715,-16.71483,0.530742,7815.880371,43.390087,39.586658,1.529868,6.399659,-8.64077,15.050873,-6.739493,-10.542047,0.810806,1079.582031,14.459416,-0.434891,39.499073,0.835961,1.465239,-1.953194,0.782266,-1.539098,-2.36729,0.444896,2.61669,0.685901,-0.347305,0.087585,38.697117,5.672765,25.083982,-25.307434,5.626205,-12.878019,-37.736847,0.003513,395783.375,617.961365,0.454651,0.889542,0.801956,Background
40,2,15.842979,-22,116,-19.763931,-24.236069,0.231824,9680,20,39.922482,1.893327,14.2062,-19.780342,94.486053,-17.955669,-21.605015,0.19339,5210.713867,13.317712,39.609577,1.526403,6.180182,-8.678444,18.365847,-7.998002,-9.358887,-0.57984,139.484711,1.852008,0.312904,39.454609,0.916412,1.717216,-2.206078,0.706124,-1.491536,-2.920619,-0.736477,9.939327,2.042281,0.467873,0.154968,38.642315,5.667992,25.079748,-25.329636,6.296448,-12.915887,-37.743385,0.002474,395479.34375,616.404663,1.280167,0.967262,0.812294,Background
40,3.162278,7.141428,-6,-8,-1.876894,-10.123106,-0.122489,2448,68,39.88372,2.893766,6.183106,-4.85025,-8.161041,-1.102948,-8.597552,-0.173064,1321.373901,56.169094,39.445816,1.848853,2.82094,-0.712311,-6.228896,1.808749,-3.233371,-0.546074,12.899277,25.422972,0.437904,39.386482,1.105515,1.762086,-1.563164,-1.251518,-0.19847,-2.927857,-0.732435,18.202837,7.449552,0.497238,0.059334,38.583385,5.665535,25.072899,-25.305099,5.846694,-12.885747,-37.724453,0.00268,395069.96875,616.961304,1.300335,0.862431,0.803097,Background
40,2,20.880613,-4,-228,11.231546,-19.231546,-1.36835,14848,928,39.922489,1.879209,18.848314,-3.673698,-187.409424,10.13874,-17.486137,-1.356138,10299.299805,763.133789,39.640274,1.201913,8.247775,-1.739647,-39.743156,4.624294,-8.103588,-1.250243,490.269104,161.998993,0.282215,39.586868,1.116065,7.408863,-7.91301,3.577026,-4.437826,-11.388194,-0.109539,3024.816406,48.307617,0.335621,0.053406,37.981979,9.567032,36.980686,-37.052513,2.653861,-18.598021,-55.507008,0.002704,1870249.625,1362.273315,1.94051,1.658295,1.604889,Background
39,4.472136,15.362291,16,-8,24.485281,7.514719,-1.178097,73728,288,39.077515,3.994736,14.194198,15.082115,-3.744638,22.867498,7.296732,-1.151832,55149.867188,242.448761,39.370712,1.798277,7.745493,9.032768,3.377196,13.158362,4.907174,-0.968252,5554.881348,68.082115,-0.293198,39.493458,1.198808,6.79191,-5.413506,-8.48843,-1.436705,-9.390306,-0.049236,1853.893433,63.259766,-0.415943,-0.122746,37.939198,9.553309,36.958328,-37.054794,3.56079,-18.623743,-55.485847,0.003663,1865731.125,1358.814697,1.138317,1.431515,1.55426,Background
39,0,29.051678,40,360,46.324554,33.675446,-0.624523,256000,160,39.003273,0.125731,26.437296,36.481422,302.375244,41.990353,30.972492,-0.621784,161561.5625,121.39325,39.164536,0.725906,12.930064,18.051109,77.928421,19.930529,16.17169,-0.548894,4603.783203,14.128859,-0.161263,39.426788,1.118384,6.433607,-4.258728,-11.690249,-0.230771,-8.286686,0.044113,1177.035522,64.897766,-0.423515,-0.262253,37.894966,9.536123,36.928936,-37.070198,5.215406,-18.676327,-55.464069,0.004086,1859756.5,1353.338013,1.108307,1.269569,1.531822,Background
39,2.828427,19.052559,18,-20,28.049875,7.950124,-1.520962,130896,404,39.074257,2.552037,17.53735,16.95298,-10.394681,26.021914,7.884046,-1.526831,94550.664063,328.982269,39.27689,1.333787,9.265909,10.477539,11.884256,14.422213,6.532866,1.521095,6832.832031,62.241802,-0.202633,39.406887,1.013629,5.981082,-5.588211,-2.502736,-2.377329,-8.799092,0.106443,1287.817139,41.239044,-0.33263,-0.129997,37.848587,9.519047,36.89336,-37.097557,7.544606,-18.753279,-55.441837,0.003798,1852473.125,1346.050293,1.22567,1.428303,1.5583,Background
40,2,20.273134,6,-188,20.035669,-8.035668,-1.535143,28368,788,39.848232,1.87759,18.852938,5.421516,-163.338638,18.486235,-7.643202,-1.540235,20067.886719,682.747437,39.400692,1.15493,10.840377,1.944176,-56.898972,9.549695,-5.661344,1.554161,874.558411,231.375717,0.44754,39.397549,0.964447,6.180695,-7.583145,9.624187,-5.403275,-9.763016,0.053761,1093,19.007343,0.450684,0.003143,37.798923,9.505518,36.851055,-37.108063,9.497677,-18.811768,-55.404358,0.003061,1843838.375,1339.017578,2.049309,1.601768,1.598625,Background
39,3.162278,15.362291,8,-88,18.198038,-2.198039,-1.472099,26624,416,39.07589,2.88588,14.406,6.904938,-81.358032,16.562969,-2.753094,-1.48277,17789.214844,373.110291,39.318138,1.557183,9.03092,2.096588,-38.764378,8.410327,-4.217151,-1.522753,700.905457,159.453186,-0.242249,39.352242,1.090221,6.330991,-7.963028,11.492658,-5.875015,-10.051041,-0.142163,1105.81543,17.439184,-0.276352,-0.034103,37.744972,9.496402,36.801441,-37.065369,9.743561,-18.797451,-55.333286,0.002483,1833896.125,1334.86731,1.330917,1.573166,1.607269,Background
39,3.162278,9.539392,10,0,15,5,1.249046,10000,100,39.038761,2.891344,9.032606,9.734749,3.67976,14.208179,5.261319,1.28606,7585.61377,80.046295,39.188885,1.722138,6.280162,6.940849,4.333714,9.717562,4.164136,-1.523935,1485.754883,30.840536,-0.150124,39.266396,1.296007,6.068646,-6.788177,3.973042,-4.041034,-9.535321,-0.214415,1391.005981,30.187185,-0.227634,-0.077511,37.686523,9.488888,36.746277,-36.952003,7.576006,-18.682175,-55.221832,0.002702,1823076.5,1335.146484,1.352238,1.502361,1.579872,Background
39,1.414214,9.380832,12,20,16,8,0.785398,9216,64,39.001633,1.36034,8.925003,11.734688,23.719685,15.006697,8.462679,0.833356,5897.011719,42.824165,39.063801,1.192918,6.58251,8.796066,17.015995,10.321419,7.270713,-1.539082,720.074829,9.306806,-0.062168,39.16832,1.436786,5.887498,-5.630081,-2.109962,-2.462367,-8.797795,-0.180744,1272.276123,40.137661,-0.166687,-0.104519,37.624599,9.477409,36.690979,-36.787529,3.536418,-18.490149,-55.084908,0.004014,1812337.375,1339.176514,1.377033,1.439201,1.54372,Background
40,1.414214,29.308702,-38,288,-29.455996,-46.544003,0.179385,421648,292,39.998363,1.145733,26.936989,-35.337189,258.254456,-27.993839,-42.680538,0.178798,269347.21875,215.699173,39.893673,0.253124,14.373574,-20.069565,97.824745,-18.374834,-21.764296,0.223869,4627.405762,11.488457,0.104691,39.534119,2.669887,33.403397,-35.278412,64.389709,-19.570074,-50.986752,0.000243,1228396.375,987.007507,0.464245,0.359554,36.537098,14.974867,48.021816,-48.024788,0.13936,-24.015297,-72.034279,0.00167,5318104,2305.822754,3.461266,3.356575,2.997021,Background
40,1.414214,30.133038,-40,328,-31.514719,-48.485283,-0.392699,460800,288,39.99511,1.43554,27.577404,-36.742477,280.725891,-29.207458,-44.277496,-0.389673,306595.28125,227.105988,39.794682,1.619032,13.071548,-17.691269,68.970581,-14.645835,-20.736702,-0.367704,11611.178711,37.098671,0.200428,39.448254,2.73136,32.830528,-33.251671,13.914588,-17.049702,-49.45364,0.000909,1160974.125,1050.015259,0.546856,0.346428,36.496761,14.962312,47.987637,-48.013718,1.243622,-24.032776,-71.994659,0.002674,5303018.5,2300.342285,3.498348,3.29792,2.951492,Background
40,4,22.803509,-16,-132,-2,-30,0,200704,784,39.885349,3.717511,20.435698,-13.170052,-122.086273,-0.30736,-26.032743,0.002762,114788.578125,661.795349,39.484043,2.144123,9.159153,-1.056396,-41.42329,5.401334,-7.514127,0.020848,186.154572,166.809128,0.401306,39.34166,2.681962,31.87805,-29.844589,-62.892235,-12.945858,-46.74332,0.015487,1017417.9375,1142.268433,0.54369,0.142384,36.456032,14.943482,47.946026,-48.01062,3.084598,-24.069643,-71.951599,0.003565,5284676,2292.681641,3.429317,3.028011,2.885628,Background
39,1.414214,25.199205,14,-232,30.763054,-2.763055,0.151442,220304,1124,39.038761,1.192679,22.923925,13.683304,-179.743744,28.734947,-1.368339,0.155496,169671.828125,906.207764,39.19862,0.374949,11.918874,10.913597,-15.077229,17.610901,4.216293,0.206136,21369.574219,179.415527,-0.159859,39.276501,2.509594,30.910954,-28.447075,-73.596504,-11.836671,-45.05748,0.029232,893090.8125,1103.62207,-0.23774,-0.077881,36.414417,14.920416,47.897629,-48.033501,6.498493,-24.152424,-71.914581,0.004036,5263278,2281.223389,2.624344,2.784203,2.862083,Background
39,2.828427,5.91608,6,-4,9.605552,2.394449,1.079399,1872,52,39.040394,2.495623,5.830234,5.951706,-3.437519,9.457874,2.445537,1.088345,1741.841187,49.172878,39.246738,1.017753,5.086577,5.605782,0.43078,8.330743,2.88082,1.111508,933.368469,29.701664,-0.206345,39.270489,2.357466,30.265261,-30.208961,-2.041361,-15.037056,-45.380867,0.02715,840256.375,920.746826,-0.230095,-0.02375,36.37072,14.896644,47.840439,-48.063385,10.672432,-24.254778,-71.871994,0.003995,5237893.5,2267.398926,2.669674,2.876019,2.899769,Background
39,2,19.874607,-2,-196,12.035668,-16.035669,1.535143,3152,788,39.077515,1.796824,18.419214,-1.773964,-168.450699,11.235166,-14.783093,1.536806,2130.325684,676.949768,39.348419,0.640524,10.896853,-1.384857,-58.494884,6.294618,-9.064333,1.544242,452.410919,235.897369,-0.270905,39.27182,2.289109,30.272173,-32.621582,73.871223,-18.759018,-46.484146,0.005192,818007.1875,768.682678,-0.194305,0.076599,36.323296,14.875159,47.770721,-48.052734,13.496608,-24.308897,-71.79657,0.003655,5207125,2255.079102,2.754219,3.025124,2.948524,Background
